movie_code,Title,Revenue,Budget,Runtime,Opening_weekend_US,Rating,Production_company,Genre,IMDb_code,year_released,month_released,day_released
17927,Fired Up!,18599102,20000000,90,18599102,R,"Weinstock Productions, Screen Gems, Moving Pictures, DPI, Gross Entertainment",Comedy,tt1083456,2009,02,20
331,Jurassic Park III,368780809,93000000,92,368780809,R,"Universal Pictures, Amblin Entertainment","Adventure, Action, Thriller, Science Fiction",tt0163025,2001,07,18
609972,Paranormal Activity: Next of Kin,0,0,98,0,R,"Room 101, Blumhouse Productions, Paramount Players, ARRI Media, Solana Films","Horror, Mystery",tt10515988,2021,10,29
11384,The Hard Way,65595485,24000000,111,65595485,R,"The Badham-Cohen Group, Universal Pictures","Action, Comedy, Crime",tt0102004,1991,03,08
5516,The Ladykillers,76700000,35000000,104,76700000,R,"Touchstone Pictures, The Jacobson Company, Mike Zoss Productions","Comedy, Crime, Thriller",tt0335245,2004,03,25
474764,The Lodge,2679585,0,108,2679585,R,"FilmNation Entertainment, Hammer Film Productions",Horror,tt7347846,2020,01,16
12707,Orca,14717854,17500000,95,14717854,R,"DDL Cinematografica, Paramount Pictures, Famous Films Productions, Famous Players","Horror, Thriller",tt0076504,1977,07,22
509585,7500,0,0,94,0,R,"Augenschein Filmproduktion, SWR, BR, ARTE, Novotny & Novotny Filmproduktion, FilmNation Entertainment, Endeavor Content","Drama, Thriller, Action",tt6436726,2019,12,26
47971,xXx: Return of Xander Cage,346100000,85000000,107,346100000,R,"Rox Productions, Revolution Studios, Maple Cage Productions, Huahua Media, Roth-Kirschenbaum Films, Shanghai Film Group, One Race, Paramount Pictures","Action, Adventure, Crime",tt1293847,2017,01,13
843794,JUNG_E,0,0,98,0,R,Climax Studios,Science Fiction,tt22352848,2023,01,12
616820,Halloween Ends,104400000,20000000,111,104400000,R,"Universal Pictures, Blumhouse Productions, Miramax, Rough House Pictures, Trancas International Films","Horror, Thriller",tt10665342,2022,10,12
15417,Every Which Way but Loose,85196485,5000000,110,85196485,R,"Malpaso Productions, Warner Bros. Pictures","Action, Comedy, Adventure, Romance, Drama",tt0077523,1978,12,16
955,Mission: Impossible II,546388108,125000000,123,546388108,R,"Paramount Pictures, Cruise/Wagner Productions","Adventure, Action, Thriller",tt0120755,2000,05,24
12180,Star Wars: The Clone Wars,68282844,8500000,98,68282844,R,"Lucasfilm Ltd., Lucasfilm Animation, Warner Bros. Pictures","Animation, Action, Science Fiction, Adventure",tt1185834,2008,08,05
97370,Under the Skin,5735963,13300000,108,5735963,R,"Nick Wechsler Productions, JW Films, BFI, Film4 Productions, Silver Reel, Creative Scotland, FilmNation Entertainment","Thriller, Science Fiction, Drama",tt1441395,2014,03,14
10945,Jumpin' Jack Flash,29844101,18000000,105,29844101,R,"Lawrence Gordon Productions, Silver Pictures, 20th Century Fox","Romance, Comedy, Thriller",tt0091306,1986,10,09
1656,The Legend of Zorro,142400000,75000000,129,142400000,R,"Columbia Pictures, Spyglass Entertainment, Amblin Entertainment","Action, Adventure, Western",tt0386140,2005,10,24
335796,Ouija: Origin of Evil,81700000,9000000,99,81700000,R,"Platinum Dunes, Universal Pictures, Allspark Pictures, Blumhouse Productions, Hasbro",Horror,tt4361050,2016,10,20
1620,Hitman,99965753,24000000,94,99965753,R,"EuropaCorp, Charles Gordon Productions, Adrian Askarieh Productions","Action, Thriller, Drama",tt0465494,2007,11,21
274855,Geostorm,221600160,120000000,109,221600160,R,"Twisted Media, Skydance Media, RatPac Entertainment, Electric Entertainment, Warner Bros. Pictures, October Pictures","Action, Science Fiction, Thriller",tt1981128,2017,10,12
49013,Cars 2,559852396,200000000,106,559852396,R,"Pixar, Walt Disney Pictures","Animation, Family, Adventure, Comedy",tt1216475,2011,06,11
934632,Rebel Moon - Part Two: The Scargiver,0,83000000,123,0,R,"The Stone Quarry, Grand Electric","Science Fiction, Action",tt23137904,2024,04,19
780609,Men,11152071,6500000,100,11152071,R,DNA Films,"Horror, Thriller, Fantasy",tt13841850,2022,05,20
20187,The Eiger Sanction,14200000,9000000,129,14200000,R,"Universal Pictures, Malpaso Productions","Action, Adventure, Drama",tt0072926,1975,05,21
10869,Herbie Rides Again,38229000,0,88,38229000,R,Walt Disney Productions,"Romance, Comedy, Family, Fantasy",tt0071607,1974,02,12
442062,Goosebumps 2: Haunted Halloween,93320380,35000000,90,93320380,R,"Columbia Pictures, Original Film, Scholastic Entertainment, Silvertongue Films, Sony Pictures Animation","Comedy, Fantasy, Horror",tt5664636,2018,10,11
408648,Batman and Harley Quinn,39091,3500000,74,39091,R,"DC, DC Entertainment, Warner Bros. Animation","Adventure, Action, Animation, Science Fiction, Comedy",tt6556890,2017,08,14
19959,Surrogates,122400000,80000000,89,122400000,R,"Wintergreen Productions, Touchstone Pictures, Mandeville Films, Top Shelf Productions","Science Fiction, Action, Thriller",tt0986263,2009,09,24
354110,Forsaken,0,11000000,90,0,R,"Moving Pictures Media, Minds Eye Entertainment, Panacea Entertainment, FilmWest Productions, Rollercoaster Films, Vortex Words + Pictures","Western, Action, Drama",tt2271563,2015,09,16
173897,Resident Evil: The Final Chapter,312200000,40000000,107,312200000,R,"Screen Gems, Constantin Film, Impact Pictures, Davis Films","Action, Horror, Science Fiction",tt2592614,2016,12,23
27022,The Sorcerer's Apprentice,215300000,150000000,109,215300000,R,"Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Broken Road Productions, Junction Entertainment","Fantasy, Adventure, Action",tt0963966,2010,07,13
426814,The Domestics,0,0,95,0,R,"Hollywood Gang Productions, Orion Pictures","Thriller, Horror",tt5591666,2018,06,28
278774,Zapped,0,0,94,0,R,"Off-Leash Teleproductions, Muse Entertainment, MarVista Entertainment","TV Movie, Comedy, Family",tt3544734,2014,06,27
126889,Alien: Covenant,240891763,97000000,122,240891763,R,"Scott Free Productions, 20th Century Fox, Brandywine Productions","Science Fiction, Horror, Thriller",tt2316204,2017,05,09
13220,Splinter,124191,0,82,124191,R,"Indion Entertainment Group, ContentFilm International, Kish Productions, Expedition Films","Horror, Thriller",tt1031280,2008,10,31
11707,Tightrope,48143579,0,115,48143579,R,"Malpaso Productions, Warner Bros. Pictures","Mystery, Thriller, Crime, Horror",tt0088272,1984,08,17
609681,The Marvels,207089999,274800000,105,207089999,R,"Marvel Studios, Kevin Feige Productions","Science Fiction, Adventure, Action",tt10676048,2023,11,08
417644,CHiPS,26800152,25000000,100,26800152,R,"Primate Pictures, Warner Bros. Pictures","Action, Comedy, Crime",tt0493405,2017,03,23
254904,The November Man,32600000,15000000,108,32600000,R,"SPD Films, Relativity Media, Irish Dreamtime","Crime, Action, Thriller",tt2402157,2014,08,27
218784,Freaks of Nature,70958,0,92,70958,R,"Columbia Pictures, Matt Tolmach Productions, LStar Capital","Science Fiction, Comedy, Horror",tt1817771,2015,10,30
427900,Home Again,27020284,12000000,97,27020284,R,Black Bicycle Entertainment,"Comedy, Drama, Romance",tt5719700,2017,09,07
14819,Heavyweights,17700000,10000000,100,17700000,R,"Walt Disney Pictures, Caravan Pictures","Family, Comedy",tt0110006,1995,02,17
10665,The Strangers,82391145,9000000,86,82391145,R,"Intrepid Pictures, Rogue Pictures, Vertigo Entertainment, Mandate Pictures","Horror, Mystery, Thriller",tt0482606,2008,05,29
9594,Double Impact,30102717,15000000,110,30102717,R,"Stone Group Pictures, Vision International, Columbia Pictures","Thriller, Action, Crime, Drama",tt0101764,1991,07,31
8818,Evita,141047179,55000000,135,141047179,R,"Hollywood Pictures, Cinergi Pictures, Robert Stigwood Organization, Dirty Hands Productions","History, Drama, Music",tt0116250,1996,12,14
575417,On the Rocks,0,0,96,0,R,American Zoetrope,"Drama, Comedy",tt9606374,2020,10,02
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",0,20000000,103,0,R,"The Weinstein Company, Yucaipa Films, Pegasus Taihe Entertainment","Action, Adventure, Drama",tt2652118,2016,02,18
208134,Jackass Presents: Bad Grandpa,151831537,15000000,92,151831537,R,"Paramount Pictures, MTV Films, Dickhouse Productions",Comedy,tt3063516,2013,10,22
137094,Jack Ryan: Shadow Recruit,135500000,60000000,105,135500000,R,"di Bonaventura Pictures, Paramount Pictures, Mace Neufeld Productions, Buckaroo Entertainment, Skydance Media","Action, Drama, Thriller",tt1205537,2014,01,15
51447,Trophy Wife,1611000,0,103,1611000,R,"FOZ, Mars Distribution, Wild Bunch, SCOPE Pictures, Canal+, France 2 Cinéma, France Télévisions, Mandarin Cinéma",Comedy,tt1521848,2010,11,10
11123,Earthquake,79666653,7000000,123,79666653,R,"Universal Pictures, The Filmakers Group","Action, Drama, Thriller",tt0071455,1974,11,15
471014,Wheelman,0,0,82,0,R,"The Solution, WarParty Films","Action, Crime, Thriller",tt5723286,2017,10,20
10153,Sphere,37020277,80000000,134,37020277,R,"Warner Bros. Pictures, Punch Productions, Baltimore Pictures, Constant c Productions","Science Fiction, Mystery, Thriller, Horror",tt0120184,1998,02,13
576156,The Lovebirds,0,0,87,0,R,"Paramount Pictures, Quinn's House, 3 Arts Entertainment, MRC, Semi-Formal Productions","Comedy, Action, Romance",tt8851668,2020,05,22
13595,Airheads,5751882,0,92,5751882,R,"Robert Simonds Productions, Island World, 20th Century Fox","Comedy, Crime, Music",tt0109068,1994,08,05
340102,The New Mutants,49169594,67000000,94,49169594,R,"20th Century Studios, Genre Films, Sunswept Entertainment, Marvel Entertainment","Science Fiction, Horror, Action, Adventure",tt4682266,2020,04,02
10720,Down with Love,20298207,35000000,101,20298207,R,"Fox 2000 Pictures, Regency Enterprises, Jinks/Cohen Company, Epsilon Motion Pictures, Mediastream Dritte Film GmbH & Co. Beteiligungs KG","Comedy, Romance",tt0309530,2003,05,08
576004,Porno,0,0,98,0,R,"Evoke, Cranked Up Films, Fangoria Films, Cinestate","Comedy, Horror",tt8485772,2019,06,28
272692,The Possession of Michael King,2405143,0,83,2405143,R,"Quickfire Films, Gold Circle Films",Horror,tt2282016,2014,08,14
11415,House,19444631,3000000,92,19444631,R,New World Pictures,"Comedy, Horror, Fantasy",tt0091223,1985,12,06
10796,The One,72689126,49000000,87,72689126,R,"Revolution Studios, Hard Eight Pictures, Columbia Pictures","Action, Science Fiction, Thriller",tt0267804,2001,11,02
424121,Apostle,0,0,130,0,R,"XYZ Films, Severn Screen, One More One Productions","Horror, Mystery, Thriller, Drama",tt6217306,2018,09,21
336004,Heist,4100000,8900000,93,4100000,R,"Silver Plane Films, EFO Films, Mass Hysteria Entertainment, Tri Vision Pictures, Hannibal Classics","Action, Crime, Thriller",tt3276924,2015,11,13
296100,The Night Before,52395996,25000000,101,52395996,R,"Sony Pictures, Good Universe, Point Grey Pictures, Columbia Pictures","Comedy, Adventure, Fantasy",tt3530002,2015,11,20
291356,In a Valley of Violence,53647,0,104,53647,R,Blumhouse Productions,"Western, Action",tt3608930,2016,10,21
284296,Top Five,25434291,0,102,25434291,R,"Paramount Pictures, IAC Film, Jax Media","Drama, Comedy",tt2784678,2014,12,12
53182,300: Rise of an Empire,337580051,110000000,102,337580051,R,"Legendary Pictures, Hollywood Gang Productions, Atmosphere Entertainment MM, Nimar Studios, Warner Bros. Pictures, Cruel & Unusual Films","Action, Drama, War",tt1253863,2014,03,05
10003,The Saint,118100000,68000000,116,118100000,R,"Paramount Pictures, Rysher Entertainment, Mace Neufeld Productions, Studio Trite","Thriller, Action, Romance, Science Fiction, Adventure",tt0120053,1997,04,03
419704,Ad Astra,127461872,87500000,123,127461872,R,"New Regency Productions, MadRiver Pictures, Plan B Entertainment, RT Features, Bona Film Group, TSG Entertainment, Keep Your Head Productions, 20th Century Fox","Science Fiction, Drama",tt2935510,2019,09,17
667216,Infinity Pool,5078400,4500000,118,5078400,R,"Topic Studios, Elevation Pictures, Film Forge Productions, Hero Squared, Celluloid Dreams, NEON, Téléfilm Canada, Eurimages","Horror, Science Fiction",tt10365998,2023,01,27
410199,ARQ,0,2000000,88,0,R,"MXN Entertainment, Lost City, XYZ Films","Science Fiction, Thriller",tt5640450,2016,09,16
339792,David Brent: Life on the Road,0,0,96,0,R,BBC Comedy,"Comedy, Music",tt3137630,2016,08,19
198287,After the Dark,1770376,0,107,1770376,R,"An Olive Branch Productions, SCTV","Drama, Fantasy, Science Fiction, Thriller",tt1928340,2013,07,06
14013,BASEketball,7027290,25000000,103,7027290,R,"Universal Pictures, Zucker Brothers Productions",Comedy,tt0131857,1998,07,28
7520,Cocktail,171504781,20000000,104,171504781,R,"Interscope Communications, Touchstone Pictures, Silver Screen Partners III","Romance, Drama, Comedy",tt0094889,1988,07,29
4970,Gothika,141591324,40000000,98,141591324,R,Dark Castle Entertainment,"Horror, Thriller, Mystery",tt0348836,2003,11,21
951,Kindergarten Cop,201957688,15000000,111,201957688,R,"Universal Pictures, Imagine Entertainment",Comedy,tt0099938,1990,12,21
652004,The Wolf of Snow Hollow,239828,2000000,84,239828,R,"Vanishing Angle, New Form Digital, XYZ Films","Horror, Thriller",tt11140488,2020,10,23
12526,Bug,8095658,4000000,98,8095658,R,"LIFT Productions, DMK Mediafonds International, Inferno Distribution","Drama, Horror, Thriller",tt0470705,2007,02,21
9955,Blades of Glory,118200000,53000000,93,118200000,R,"DreamWorks Pictures, MTV Films, Red Hour, Smart Entertainment",Comedy,tt0445934,2007,03,30
9286,Final Destination 3,118900000,25000000,93,118900000,R,"New Line Cinema, Zide-Perry Productions, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG, Hard Eight Pictures, Matinee Pictures, Practical Pictures","Horror, Mystery",tt0414982,2006,02,09
192132,Palo Alto,919591,0,100,919591,R,"Rabbit Bandini Productions, Tribeca Film",Drama,tt2479800,2014,05,09
17182,Eye for an Eye,26877589,20000000,101,26877589,R,Paramount Pictures,Thriller,tt0116260,1996,01,12
13282,Death Race 2000,8000000,300000,80,8000000,R,New World Pictures,"Action, Science Fiction",tt0072856,1975,04,30
7303,Maid in Manhattan,154906693,55000000,105,154906693,R,Red Om Films,"Comedy, Drama, Romance",tt0252076,2002,12,13
262504,Allegiant,179246868,110000000,120,179246868,R,"Mandeville Films, Summit Entertainment, Lionsgate, Red Wagon Entertainment","Adventure, Science Fiction, Action, Mystery",tt3410834,2016,03,09
10489,Cujo,21200000,5000000,93,21200000,R,"Sunn Classic Pictures, TAFT Entertainment Pictures, Warner Bros. Pictures, PSO","Horror, Thriller",tt0085382,1983,08,10
9874,Cobra,49042224,25000000,87,49042224,R,"The Cannon Group, Warner Bros. Pictures, Golan-Globus Productions","Action, Crime, Thriller",tt0090859,1986,01,01
278154,Ice Age: Collision Course,408579038,105000000,95,408579038,R,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox","Adventure, Animation, Family, Comedy",tt3416828,2016,06,23
262841,Monster Trucks,64493915,125000000,104,64493915,R,"Nickelodeon Movies, Paramount Pictures, Disruption Entertainment, Paramount Animation","Action, Comedy, Science Fiction",tt3095734,2016,12,21
157834,The Zero Theorem,770706,8500000,107,770706,R,"Le Pacte, Zanuck Independent, MediaPro Pictures, Zephyr Films, Picture Perfect Corporation, Wild Side Films, Voltage Pictures, Stage 6 Films, Asia & Europe Productions","Drama, Fantasy, Science Fiction",tt2333804,2013,09,20
59108,Tower Heist,152930623,75000000,104,152930623,R,"Universal Pictures, Image Entertainment, Relativity Media, RAT Entertainment, Eddie Murphy Productions","Action, Comedy",tt0471042,2011,11,02
10173,Marked for Death,46044400,12000000,93,46044400,R,"Steamroller Productions, Victor & Grais Productions, 20th Century Fox","Action, Crime",tt0100114,1990,10,05
4806,Runaway Bride,309500000,70000000,116,309500000,R,"Paramount Pictures, Touchstone Pictures, Interscope Communications, Lakeshore Entertainment","Comedy, Romance",tt0163187,1999,07,30
37861,Valhalla Rising,31000,5650000,93,31000,R,"BBC Film, La Belle Allee Productions, NWR Film Productions, One Eye Production, Savalas Audio Post-Production, Nimbus Film","Adventure, Drama, Action, Fantasy",tt0862467,2009,09,04
28211,Chloe,13657649,14000000,96,13657649,R,"Outpost Studios, StudioCanal, The Montecito Picture Company","Drama, Thriller, Mystery",tt1352824,2010,02,25
10833,Heartbreakers,57800000,35000000,123,57800000,R,"Davis Entertainment, Metro-Goldwyn-Mayer","Comedy, Romance, Crime",tt0125022,2001,03,23
57201,The Lone Ranger,260500000,215000000,149,260500000,R,"Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil, Blind Wink","Action, Adventure, Western",tt1210819,2013,07,03
1249,Hollywoodland,16803753,0,126,16803753,R,"Focus Features, Miramax, Back Lot Pictures","Crime, Drama, Mystery, Thriller",tt0427969,2006,08,31
1001311,Under Paris,0,0,104,0,R,Let Me Be,"Action, Drama, Horror, Thriller",tt13964390,2024,06,04
331313,Keeping Up with the Joneses,29900000,40000000,105,29900000,R,"Parkes+MacDonald Image Nation, Fox 2000 Pictures, TSG Entertainment","Action, Comedy",tt2387499,2016,10,20
84348,V/H/S,100345,0,116,100345,R,"The Collective, 8383 Productions, Bloody Disgusting","Thriller, Horror",tt2105044,2012,07,28
84204,Grabbers,427335,0,94,427335,R,"High Treason Productions, Samson Films, Forward Films, Nvizible, Fís Éireann/Screen Ireland","Science Fiction, Comedy, Thriller, Horror, Mystery",tt1525366,2012,08,10
